invited,event_hour,event_dow,yes_count,event_train_count,age,is_male,is_en_US,timezone,invite_hour,interested,user,event
0,0,2,0.0,1,25.0,1,1,60.0,16,0,422002690,3374746454
0,0,2,0.0,1,25.0,1,1,60.0,16,1,422002690,3119357029
0,9,3,0.0,1,25.0,1,1,60.0,16,0,422002690,4251608898
0,16,4,0.0,1,25.0,1,1,60.0,16,0,422002690,2407789818
0,0,3,0.0,9,25.0,1,1,60.0,16,1,422002690,1850381877
0,13,4,0.0,242,21.0,1,0,420.0,2,1,422699736,955398943
0,9,3,131.0,49,21.0,1,0,420.0,2,0,422699736,719337372
0,11,5,0.0,4,21.0,1,0,420.0,2,0,422699736,740982915
0,3,3,22.0,3,21.0,1,0,420.0,2,0,422699736,4200394007
0,0,5,32.0,2,21.0,1,0,420.0,2,0,422699736,4108853194
0,18,6,0.0,19,21.0,1,0,420.0,2,0,422699736,645163767
0,0,4,0.0,2,19.0,1,0,420.0,5,0,423256429,941853303
0,0,0,0.0,3,19.0,1,0,420.0,5,0,423256429,1860393518
0,0,4,0.0,3,19.0,1,0,420.0,5,0,423256429,1218522841
0,10,6,0.0,1,19.0,1,0,420.0,5,1,423256429,243898074
0,0,4,0.0,2,19.0,1,0,420.0,5,0,423256429,3005193781
0,0,6,95.0,1,18.0,1,0,420.0,9,0,427369081,136622699
0,0,5,0.0,1,18.0,1,0,420.0,9,0,427369081,4186096930
0,0,6,0.0,3,18.0,1,0,420.0,9,0,427369081,1989853635
0,0,2,186.0,4,18.0,1,0,420.0,9,0,427369081,519818482
0,13,5,0.0,2,18.0,1,0,420.0,9,1,427369081,750506418
0,0,3,0.0,2,18.0,1,0,420.0,9,0,427369081,1232434552
0,0,5,0.0,16,17.0,1,0,420.0,18,1,427471768,2039358442
0,13,4,185.0,114,17.0,1,0,420.0,18,0,427471768,1600413013
0,13,4,0.0,34,17.0,1,0,420.0,18,0,427471768,2401458775
0,9,3,0.0,11,17.0,1,0,420.0,18,0,427471768,2133183406
0,13,4,0.0,187,17.0,1,0,420.0,18,0,427471768,2529072432
0,9,3,0.0,37,17.0,1,0,420.0,18,1,427471768,771676713
0,13,4,0.0,242,17.0,1,0,420.0,18,0,427471768,955398943
0,12,5,19.0,1,20.0,1,0,420.0,11,0,429489211,3258357208
0,10,5,187.0,9,20.0,1,0,420.0,11,0,429489211,2389263741
0,0,2,0.0,24,20.0,1,0,420.0,11,0,429489211,1332759137
0,13,5,0.0,10,20.0,1,0,420.0,11,0,429489211,3868972599
0,7,5,23.0,1,20.0,1,0,420.0,11,0,429489211,1569036874
0,13,6,0.0,48,20.0,1,0,420.0,11,1,429489211,633659090
0,13,5,0.0,43,20.0,1,0,420.0,11,1,429489211,907302600
0,21,5,0.0,1,22.0,1,0,420.0,20,0,431015679,3163258205
0,0,6,0.0,1,22.0,1,0,420.0,20,0,431015679,1566716821
0,18,6,0.0,19,22.0,1,0,420.0,20,0,431015679,645163767
0,0,5,0.0,1,22.0,1,0,420.0,20,0,431015679,2725919614
0,3,5,10.0,1,22.0,1,0,420.0,20,0,431015679,2942809579
0,2,6,0.0,8,22.0,1,0,420.0,20,1,431015679,3934491209
0,0,6,0.0,54,21.0,1,1,420.0,0,0,436392678,1902753965
0,5,6,0.0,31,21.0,1,1,420.0,0,0,436392678,673098017
0,1,3,0.0,10,21.0,1,1,420.0,0,1,436392678,1151525474
0,4,3,0.0,196,21.0,1,1,420.0,0,0,436392678,2007279414
0,4,4,0.0,147,21.0,1,1,420.0,0,0,436392678,1269035551
0,1,5,0.0,80,21.0,1,1,420.0,0,0,436392678,268233790
0,18,5,0.0,1,13.0,1,0,-300.0,16,0,437050836,1937376836
0,3,3,0.0,1,13.0,1,0,-300.0,16,0,437050836,2679177159
0,23,3,16.0,1,13.0,1,0,-300.0,16,0,437050836,1646190542
0,2,5,0.0,1,13.0,1,0,-300.0,16,0,437050836,1238456614
0,3,4,24.0,1,13.0,1,0,-300.0,16,0,437050836,2147374657
0,2,5,0.0,1,13.0,1,0,-300.0,16,1,437050836,1346069916
0,5,5,0.0,96,16.0,1,0,420.0,9,0,439279583,1532377761
0,13,4,0.0,242,16.0,1,0,420.0,9,0,439279583,955398943
0,5,6,0.0,1,16.0,1,0,420.0,9,1,439279583,3808625328
0,3,5,0.0,99,16.0,1,0,420.0,9,0,439279583,1390707377
0,13,4,0.0,187,16.0,1,0,420.0,9,0,439279583,2529072432
0,7,5,0.0,13,16.0,1,0,420.0,9,0,439279583,3565166403
0,0,6,0.0,1,16.0,1,0,420.0,9,1,439279583,1506044723
0,0,0,41.0,13,23.0,0,1,420.0,6,0,439316726,1116957623
0,0,3,10.0,4,23.0,0,1,420.0,6,0,439316726,1423412400
0,1,3,0.0,8,23.0,0,1,420.0,6,0,439316726,623506969
0,15,2,44.0,1,23.0,0,1,420.0,6,0,439316726,2232544430
0,2,4,313.0,2,23.0,0,1,420.0,6,0,439316726,2797343771
0,1,3,0.0,8,23.0,0,1,420.0,6,1,439316726,4227005710
0,1,4,0.0,73,20.0,1,1,420.0,9,1,439366650,952519340
0,15,5,0.0,54,20.0,1,1,420.0,9,0,439366650,3849306291
0,4,3,0.0,196,20.0,1,1,420.0,9,0,439366650,2007279414
0,1,5,0.0,80,20.0,1,1,420.0,9,0,439366650,268233790
0,8,6,0.0,98,20.0,1,1,420.0,9,0,439366650,1076364848
0,4,4,0.0,147,20.0,1,1,420.0,9,0,439366650,1269035551
0,2,6,0.0,12,18.0,1,0,420.0,3,0,439507113,3735036412
0,14,4,21.0,1,18.0,1,0,420.0,3,0,439507113,3483003454
0,2,3,0.0,4,18.0,1,0,420.0,3,0,439507113,479218640
0,13,4,185.0,114,18.0,1,0,420.0,3,0,439507113,1600413013
0,4,0,154.0,8,18.0,1,0,420.0,3,0,439507113,1471140446
0,11,4,0.0,3,18.0,1,0,420.0,3,1,439507113,3288255289
0,13,4,0.0,242,15.0,1,0,420.0,6,1,441103517,955398943
0,3,2,0.0,4,15.0,1,0,420.0,6,0,441103517,426238334
0,13,4,0.0,187,15.0,1,0,420.0,6,1,441103517,2529072432
0,4,2,0.0,4,15.0,1,0,420.0,6,0,441103517,3502397803
0,7,3,0.0,3,15.0,1,0,420.0,6,0,441103517,3519129293
0,2,3,0.0,8,15.0,1,0,420.0,6,1,441103517,4193610911
0,0,5,0.0,3,15.0,1,0,420.0,6,0,441103517,2830173169
0,2,5,0.0,8,15.0,1,0,420.0,6,0,441103517,2384544175
0,9,5,47.0,40,24.0,0,1,420.0,8,0,441391794,3309338938
0,14,3,0.0,89,24.0,0,1,420.0,8,0,441391794,2149464820
0,16,4,0.0,21,24.0,0,1,420.0,8,0,441391794,4080944038
0,8,6,0.0,98,24.0,0,1,420.0,8,1,441391794,1076364848
0,4,4,0.0,147,24.0,0,1,420.0,8,0,441391794,1269035551
0,4,3,0.0,196,24.0,0,1,420.0,8,0,441391794,2007279414
0,15,1,0.0,1,22.0,0,1,-300.0,16,0,443655774,2676279670
0,1,3,0.0,1,22.0,0,1,-300.0,16,1,443655774,1134192019
0,0,5,0.0,1,22.0,0,1,-300.0,16,0,443655774,122055810
0,23,3,0.0,1,22.0,0,1,-300.0,16,0,443655774,1967903028
0,2,2,18.0,1,22.0,0,1,-300.0,16,0,443655774,4199166902
0,2,2,0.0,1,22.0,0,1,-300.0,16,0,443655774,251227584
0,0,5,0.0,5,22.0,1,0,-240.0,18,1,443931185,965748273
0,17,2,15.0,2,22.0,1,0,-240.0,18,0,443931185,2958912432
0,6,3,17.0,1,22.0,1,0,-240.0,18,0,443931185,906914792
0,0,3,10.0,1,22.0,1,0,-240.0,18,0,443931185,677713209
0,5,3,0.0,1,22.0,1,0,-240.0,18,0,443931185,3188683968
1,5,2,0.0,1,22.0,1,0,-240.0,18,0,443931185,4281845603
0,12,5,32.0,1,22.0,1,0,-240.0,18,1,443931185,2454980175
0,2,1,0.0,1,20.0,1,0,-480.0,3,0,445442743,1031579616
0,0,1,8.0,1,20.0,1,0,-480.0,3,0,445442743,2287546267
0,3,5,0.0,1,20.0,1,0,-480.0,3,1,445442743,2936735895
0,20,6,0.0,1,20.0,1,0,-480.0,3,0,445442743,2179936892
0,18,0,0.0,1,20.0,1,0,-480.0,3,0,445442743,849777211
0,16,5,11.0,1,24.0,1,0,60.0,6,1,447244169,2493324415
0,20,4,0.0,1,24.0,1,0,60.0,6,0,447244169,43564092
0,19,5,0.0,1,24.0,1,0,60.0,6,1,447244169,734267487
0,18,4,17.0,1,24.0,1,0,60.0,6,0,447244169,1403285194
0,0,4,7.0,1,24.0,1,0,60.0,6,0,447244169,2266549530
0,15,3,0.0,1,24.0,1,0,60.0,6,0,447244169,2095085551
0,19,5,40.0,1,24.0,1,0,60.0,6,0,447244169,3223228633
0,18,4,0.0,1,24.0,1,0,60.0,6,1,447244169,3176850745
0,0,5,0.0,1,24.0,1,0,60.0,6,1,447244169,2596086831
0,9,3,0.0,1,21.0,0,1,420.0,5,0,447504709,3656157495
0,3,3,0.0,1,21.0,0,1,420.0,5,0,447504709,1028836917
0,0,4,6.0,2,21.0,0,1,420.0,5,0,447504709,827682864
0,0,5,0.0,4,21.0,0,1,420.0,5,1,447504709,612496662
0,0,3,0.0,3,21.0,0,1,420.0,5,0,447504709,2728427768
0,5,3,0.0,1,16.0,1,1,-240.0,0,0,451317840,465881910
0,0,6,0.0,1,16.0,1,1,-240.0,0,0,451317840,756677655
0,8,3,6.0,1,16.0,1,1,-240.0,0,0,451317840,1434013231
0,0,3,0.0,1,16.0,1,1,-240.0,0,0,451317840,4042567266
0,5,3,12.0,1,16.0,1,1,-240.0,0,1,451317840,1185540477
0,23,4,0.0,1,16.0,1,1,-240.0,0,0,451317840,2570246824
0,13,4,0.0,187,20.0,0,0,420.0,5,0,453809966,2529072432
0,3,5,0.0,99,20.0,0,0,420.0,5,0,453809966,1390707377
0,13,4,0.0,242,20.0,0,0,420.0,5,0,453809966,955398943
0,6,6,174.0,6,20.0,0,0,420.0,5,0,453809966,1832462541
0,9,3,131.0,49,20.0,0,0,420.0,5,1,453809966,719337372
1,8,5,0.0,56,20.0,0,0,420.0,5,0,453809966,3632072502
0,4,1,0.0,1,34.0,1,0,-420.0,19,1,458097400,3651171375
1,0,3,0.0,1,34.0,1,0,-420.0,19,0,458097400,45797935
0,6,1,48.0,1,34.0,1,0,-420.0,19,0,458097400,227528679
0,4,1,0.0,1,34.0,1,0,-420.0,19,0,458097400,750931934
0,0,1,51.0,1,34.0,1,0,-420.0,19,0,458097400,1111636382
0,3,4,0.0,1,34.0,1,0,-420.0,19,1,458097400,3034533222
0,2,5,0.0,1,34.0,1,0,-420.0,19,0,458097400,2186498257
0,4,1,0.0,1,34.0,1,0,-420.0,19,1,458097400,1390983489
0,2,5,0.0,1,34.0,1,0,-420.0,19,0,458097400,1021221971
0,0,1,56.0,1,34.0,1,0,-420.0,19,0,458097400,3900687073
0,19,4,0.0,1,27.0,1,1,-240.0,2,1,458389001,74074378
0,21,6,0.0,1,27.0,1,1,-240.0,2,0,458389001,483490410
0,19,5,0.0,1,27.0,1,1,-240.0,2,0,458389001,3569923325
0,9,6,45.0,1,27.0,1,1,-240.0,2,0,458389001,1097128892
0,22,4,0.0,1,27.0,1,1,-240.0,2,0,458389001,626898203
0,21,3,0.0,1,27.0,1,1,-240.0,2,1,458389001,1163018914
0,22,5,0.0,1,27.0,1,1,-240.0,2,0,458389001,490655491
0,0,5,0.0,4,22.0,1,0,420.0,11,1,458848274,612496662
0,8,5,7.0,3,22.0,1,0,420.0,11,0,458848274,65743991
0,10,4,0.0,1,22.0,1,0,420.0,11,0,458848274,976170144
0,8,6,0.0,1,22.0,1,0,420.0,11,0,458848274,216226519
0,0,2,38.0,1,22.0,1,0,420.0,11,0,458848274,1829117208
0,20,4,6.0,1,22.0,1,0,420.0,11,0,458848274,1379380863
0,0,3,0.0,2,21.0,1,1,-300.0,2,1,460608021,997929928
0,2,6,0.0,1,21.0,1,1,-300.0,2,1,460608021,1969689654
0,2,6,0.0,1,21.0,1,1,-300.0,2,1,460608021,1835656053
0,0,4,0.0,1,21.0,1,1,-300.0,2,0,460608021,1994673191
0,0,3,0.0,2,21.0,1,1,-300.0,2,1,460608021,2018733266
0,0,5,0.0,1,21.0,1,1,-300.0,2,1,460608021,2032864503
0,2,6,6.0,1,21.0,1,1,-300.0,2,1,460608021,2251754801
0,2,0,0.0,1,21.0,1,1,-300.0,2,1,460608021,2858902069
0,2,6,36.0,1,21.0,1,1,-300.0,2,1,460608021,985580109
0,2,1,0.0,1,21.0,1,1,-300.0,2,1,460608021,830994161
0,1,6,0.0,1,21.0,1,1,-300.0,2,1,460608021,3853166763
0,2,6,0.0,1,21.0,1,1,-300.0,2,1,460608021,2914997261
0,0,6,0.0,1,21.0,1,1,-300.0,2,1,460608021,3254529235
0,1,6,5.0,1,21.0,1,1,-300.0,2,1,460608021,4250931903
0,2,6,0.0,1,21.0,1,1,-300.0,2,1,460608021,2742780288
0,5,5,0.0,1,21.0,1,1,-300.0,2,1,460608021,3764071536
0,2,6,0.0,1,21.0,1,1,-300.0,2,1,460608021,1534769877
0,0,6,0.0,2,21.0,1,1,-300.0,2,1,460608021,2944185408
0,2,4,61.0,1,21.0,1,1,-300.0,2,0,460608021,1967193107
0,2,4,0.0,1,21.0,1,1,-300.0,2,0,460608021,1497004102
0,2,4,0.0,1,21.0,1,1,-300.0,2,0,460608021,252355585
1,1,5,38.0,1,21.0,1,1,-300.0,2,1,460608021,4058319046
0,2,4,0.0,1,21.0,1,1,-300.0,2,0,460608021,2629442395
0,22,5,0.0,9,19.0,1,0,-240.0,13,0,466698547,3790866767
0,0,5,0.0,37,19.0,1,0,-240.0,13,0,466698547,2153037761
0,0,6,0.0,1,19.0,1,0,-240.0,13,0,466698547,766484059
0,21,3,0.0,11,19.0,1,0,-240.0,13,0,466698547,3289683998
0,0,6,0.0,6,19.0,1,0,-240.0,13,0,466698547,1630022509
0,11,5,0.0,1,19.0,1,0,-240.0,13,1,466698547,2762356638
0,0,3,0.0,4,19.0,1,0,-240.0,13,1,466698547,3118576636
0,16,5,0.0,4,32.0,1,1,-300.0,9,0,467001379,3701547443
0,0,4,0.0,1,32.0,1,1,-300.0,9,0,467001379,2692353077
0,0,4,0.0,1,32.0,1,1,-300.0,9,0,467001379,2119788366
0,20,5,0.0,2,32.0,1,1,-300.0,9,0,467001379,1039136952
0,7,1,0.0,1,32.0,1,1,-300.0,9,1,467001379,3968107646
0,2,5,20.0,1,32.0,1,1,-300.0,9,0,467001379,3279689124
1,21,4,0.0,1,23.0,0,1,-480.0,6,0,469837401,769238397
1,3,0,0.0,1,23.0,0,1,-480.0,6,0,469837401,466258678
0,4,3,0.0,1,23.0,0,1,-480.0,6,1,469837401,92434189
1,3,5,51.0,1,23.0,0,1,-480.0,6,0,469837401,3428003058
1,2,6,7.0,1,23.0,0,1,-480.0,6,0,469837401,802011068
1,22,2,23.0,1,23.0,0,1,-480.0,6,0,469837401,860542786
0,22,5,93.0,1,22.0,1,1,-480.0,4,0,475620820,1952482771
1,6,6,0.0,1,22.0,1,1,-480.0,4,0,475620820,2952744705
0,4,3,8.0,1,22.0,1,1,-480.0,4,0,475620820,1823496423
0,15,6,0.0,1,22.0,1,1,-480.0,4,0,475620820,3179167671
0,5,5,0.0,1,22.0,1,1,-480.0,4,1,475620820,2052102737
0,5,3,0.0,1,22.0,1,1,-480.0,4,0,475620820,2327143779
0,5,0,20.0,2,40.0,0,1,-480.0,18,0,476865227,4063419559
0,5,1,0.0,1,40.0,0,1,-480.0,18,0,476865227,426631217
0,7,1,0.0,1,40.0,0,1,-480.0,18,0,476865227,2304610871
0,4,0,0.0,1,40.0,0,1,-480.0,18,1,476865227,488329448
0,3,2,5.0,1,40.0,0,1,-480.0,18,0,476865227,2732810444
0,4,2,13.0,1,40.0,0,1,-480.0,18,0,476865227,1937562827
0,4,6,0.0,1,72.0,0,1,-480.0,22,0,479907067,3733069609
0,1,5,0.0,2,72.0,0,1,-480.0,22,1,479907067,1636589484
0,16,6,51.0,1,72.0,0,1,-480.0,22,0,479907067,2013260896
0,0,5,0.0,1,72.0,0,1,-480.0,22,0,479907067,3506742304
0,3,5,0.0,1,72.0,0,1,-480.0,22,0,479907067,184499592
0,0,5,0.0,3,72.0,0,1,-480.0,22,0,479907067,3202299499
0,1,4,0.0,1,30.0,1,1,-480.0,22,0,481236042,4160984650
0,23,0,0.0,1,30.0,1,1,-480.0,22,0,481236042,3350595681
0,14,2,0.0,1,30.0,1,1,-480.0,22,0,481236042,2643522744
0,16,2,95.0,2,30.0,1,1,-480.0,22,0,481236042,2962436572
0,0,3,0.0,1,30.0,1,1,-480.0,22,0,481236042,2769673204
0,3,1,0.0,2,30.0,1,1,-480.0,22,1,481236042,1047810173
0,0,4,0.0,1,15.0,0,0,420.0,1,0,483332100,2285783902
0,5,5,0.0,2,15.0,0,0,420.0,1,1,483332100,3084168587
0,18,3,0.0,1,15.0,0,0,420.0,1,1,483332100,2599906667
0,0,3,0.0,1,15.0,0,0,420.0,1,1,483332100,407288007
0,0,6,0.0,1,15.0,0,0,420.0,1,0,483332100,296000643
0,0,0,30.0,3,15.0,0,0,420.0,1,0,483332100,1238533876
0,19,2,6.0,1,15.0,0,0,420.0,1,0,483332100,2299728495
0,13,6,0.0,53,14.0,0,0,420.0,5,1,486162423,2130616732
0,0,0,0.0,1,14.0,0,0,420.0,5,0,486162423,845902488
0,0,2,0.0,16,14.0,0,0,420.0,5,0,486162423,642644408
0,13,6,0.0,48,14.0,0,0,420.0,5,1,486162423,633659090
0,13,5,0.0,43,14.0,0,0,420.0,5,1,486162423,907302600
0,19,2,368.0,12,14.0,0,0,420.0,5,0,486162423,1530709861
0,20,2,1.0,3,14.0,0,0,420.0,5,0,486162423,61104529
0,12,5,0.0,44,14.0,0,0,420.0,5,1,486162423,2643833505
0,0,6,0.0,5,14.0,0,0,420.0,5,0,486162423,2047026922
0,12,4,0.0,21,15.0,1,0,420.0,13,0,486871070,1776393554
0,0,2,0.0,16,15.0,1,0,420.0,13,0,486871070,642644408
0,3,4,29.0,3,15.0,1,0,420.0,13,0,486871070,3481452244
0,18,5,0.0,3,15.0,1,0,420.0,13,0,486871070,4136385770
0,1,3,0.0,23,15.0,1,0,420.0,13,1,486871070,3480624055
0,13,2,0.0,6,18.0,0,0,420.0,7,0,486884397,695149490
0,8,5,0.0,13,18.0,0,0,420.0,7,0,486884397,3462111166
0,12,2,0.0,5,18.0,0,0,420.0,7,1,486884397,1065552764
0,0,5,0.0,18,18.0,0,0,420.0,7,1,486884397,915403718
0,1,3,0.0,15,18.0,0,0,420.0,7,0,486884397,2628680570
0,0,5,22.0,5,18.0,0,0,420.0,7,1,486884397,2748209109
0,0,2,0.0,24,23.0,0,0,420.0,7,0,488389895,1332759137
0,15,1,0.0,18,23.0,0,0,420.0,7,0,488389895,2120779072
0,0,6,0.0,32,23.0,0,0,420.0,7,1,488389895,1488068589
0,6,0,0.0,27,23.0,0,0,420.0,7,0,488389895,559618821
0,6,5,0.0,2,23.0,0,0,420.0,7,0,488389895,569253671
0,2,5,0.0,1,20.0,1,1,-300.0,0,0,489170488,2851625619
0,2,5,22.0,1,20.0,1,1,-300.0,0,0,489170488,3633741296
0,14,5,0.0,1,20.0,1,1,-300.0,0,0,489170488,3232656056
0,23,3,0.0,1,20.0,1,1,-300.0,0,0,489170488,2204967448
0,2,4,0.0,1,20.0,1,1,-300.0,0,0,489170488,2046854471
0,2,4,0.0,1,20.0,1,1,-300.0,0,1,489170488,3345858125
0,2,6,0.0,16,23.0,1,0,420.0,7,1,490500468,353933726
0,1,6,0.0,3,23.0,1,0,420.0,7,0,490500468,2611754657
0,1,6,0.0,2,23.0,1,0,420.0,7,0,490500468,2766462963
0,4,2,0.0,1,23.0,1,0,420.0,7,0,490500468,3276897540
0,5,6,0.0,7,23.0,1,0,420.0,7,0,490500468,3863879024
0,0,2,10.0,2,23.0,1,0,420.0,7,0,490500468,1781986615
0,12,3,0.0,3,20.0,0,0,420.0,0,0,491263047,462519665
0,0,3,0.0,8,20.0,0,0,420.0,0,1,491263047,3395117104
0,0,4,20.0,3,20.0,0,0,420.0,0,0,491263047,2429675854
0,0,5,0.0,18,20.0,0,0,420.0,0,0,491263047,915403718
0,1,3,0.0,15,20.0,0,0,420.0,0,0,491263047,2628680570
0,0,6,0.0,1,20.0,0,0,420.0,0,0,491263047,1245942866
0,12,4,33.0,2,20.0,0,0,420.0,0,1,491263047,1000481836
0,0,5,0.0,1,20.0,1,0,420.0,6,0,491792092,175933138
0,0,5,0.0,4,20.0,1,0,420.0,6,0,491792092,812516824
0,13,4,0.0,242,20.0,1,0,420.0,6,1,491792092,955398943
0,2,6,13.0,1,20.0,1,0,420.0,6,0,491792092,35065426
0,0,2,21.0,1,20.0,1,0,420.0,6,1,491792092,4137553369
0,0,6,11.0,1,20.0,1,0,420.0,6,0,491792092,721858430
0,7,5,22.0,1,22.0,1,0,420.0,7,0,492612031,1458428999
0,3,5,0.0,1,22.0,1,0,420.0,7,0,492612031,2799591418
0,3,5,0.0,2,22.0,1,0,420.0,7,0,492612031,292829502
0,1,5,0.0,18,22.0,1,0,420.0,7,0,492612031,861118590
0,13,4,0.0,187,22.0,1,0,420.0,7,0,492612031,2529072432
0,8,6,0.0,4,22.0,1,0,420.0,7,1,492612031,126225732
0,2,4,0.0,14,24.0,1,0,810.0,12,0,495379217,1241270051
0,2,0,57.0,4,24.0,1,0,810.0,12,0,495379217,4201499448
0,3,0,0.0,31,24.0,1,0,810.0,12,0,495379217,2806565970
0,0,2,0.0,2,24.0,1,0,810.0,12,0,495379217,2027514460
0,0,3,0.0,1,24.0,1,0,810.0,12,1,495379217,3611379821
0,8,0,0.0,2,24.0,1,0,810.0,12,0,495379217,1812340404
0,1,4,0.0,73,25.0,1,1,420.0,5,1,496936219,952519340
0,14,3,0.0,89,25.0,1,1,420.0,5,0,496936219,2149464820
0,0,6,0.0,54,25.0,1,1,420.0,5,0,496936219,1902753965
0,1,5,0.0,80,25.0,1,1,420.0,5,0,496936219,268233790
0,4,3,0.0,196,25.0,1,1,420.0,5,0,496936219,2007279414
0,4,4,0.0,147,25.0,1,1,420.0,5,0,496936219,1269035551
0,6,5,0.0,2,25.0,1,0,300.0,5,1,499079668,327075228
0,0,6,0.0,2,25.0,1,0,300.0,5,0,499079668,1876322819
0,5,5,0.0,10,25.0,1,0,300.0,5,0,499079668,3388135408
0,3,5,0.0,2,25.0,1,0,300.0,5,0,499079668,3167757146
0,13,5,0.0,2,25.0,1,0,300.0,5,0,499079668,1723821298
0,8,5,7.0,3,25.0,1,0,300.0,5,0,499079668,65743991
0,12,4,0.0,2,36.0,1,0,420.0,12,0,500857618,3779243813
0,12,4,0.0,21,36.0,1,0,420.0,12,0,500857618,1776393554
0,2,5,0.0,5,36.0,1,0,420.0,12,0,500857618,3930077968
0,0,5,0.0,3,36.0,1,0,420.0,12,1,500857618,889355158
0,3,5,0.0,1,36.0,1,0,420.0,12,0,500857618,3908675397
0,9,3,0.0,34,17.0,1,0,420.0,9,0,507847098,1361307272
0,13,4,0.0,242,17.0,1,0,420.0,9,0,507847098,955398943
0,13,4,0.0,187,17.0,1,0,420.0,9,1,507847098,2529072432
0,2,5,0.0,8,17.0,1,0,420.0,9,0,507847098,2384544175
0,12,5,0.0,22,17.0,1,0,420.0,9,0,507847098,602394192
0,9,3,0.0,37,17.0,1,0,420.0,9,0,507847098,771676713
0,1,5,0.0,2,21.0,1,0,420.0,19,0,508282809,198166767
0,0,2,0.0,5,21.0,1,0,420.0,19,0,508282809,780696608
0,2,5,0.0,17,21.0,1,0,420.0,19,0,508282809,1699561506
0,0,6,0.0,12,21.0,1,0,420.0,19,1,508282809,98978060
0,6,6,0.0,1,21.0,1,0,420.0,19,1,508282809,919381911
0,0,4,0.0,1,33.0,1,1,-480.0,7,1,508837021,1045343006
0,1,5,0.0,4,33.0,1,1,-480.0,7,0,508837021,3643257179
0,1,4,21.0,2,33.0,1,1,-480.0,17,0,508837021,1427461336
1,22,5,0.0,2,33.0,1,1,-480.0,17,0,508837021,1550429882
0,1,4,21.0,2,33.0,1,1,-480.0,7,0,508837021,1427461336
0,1,5,0.0,4,33.0,1,1,-480.0,17,0,508837021,3643257179
1,19,5,0.0,2,33.0,1,1,-480.0,17,0,508837021,895171477
0,1,4,0.0,4,33.0,1,1,-480.0,17,0,508837021,1721071411
0,1,4,0.0,4,33.0,1,1,-480.0,7,0,508837021,1721071411
1,19,5,0.0,2,33.0,1,1,-480.0,7,0,508837021,895171477
1,22,5,0.0,2,33.0,1,1,-480.0,7,0,508837021,1550429882
0,4,4,0.0,1,25.0,1,0,-480.0,17,0,515567373,2697775688
0,11,4,36.0,1,25.0,1,0,-480.0,17,0,515567373,3041724882
0,2,5,0.0,1,25.0,1,0,-480.0,17,0,515567373,3837778003
0,1,5,21.0,1,25.0,1,0,-480.0,17,0,515567373,2229810859
0,3,4,0.0,1,25.0,1,0,-480.0,17,0,515567373,1951697386
0,0,6,0.0,1,25.0,1,0,-480.0,17,1,515567373,3619266504
0,0,6,0.0,2,25.0,1,0,-60.0,7,1,516110926,3119717504
0,4,6,633.0,2,25.0,1,0,-60.0,7,1,516110926,416330287
0,11,4,78.0,3,25.0,1,0,-60.0,7,1,516110926,3491186803
0,12,5,0.0,1,25.0,1,0,-60.0,7,1,516110926,1943679456
0,12,4,0.0,1,25.0,1,0,-60.0,7,1,516110926,2528255053
0,3,5,0.0,1,25.0,1,0,-60.0,7,1,516110926,4153748211
0,0,5,0.0,1,25.0,1,0,-60.0,7,1,516110926,400433753
0,16,6,4.0,1,25.0,1,0,-60.0,7,1,516110926,456705289
0,11,2,0.0,1,25.0,1,0,-60.0,7,0,516110926,1704613170
0,0,6,0.0,1,25.0,1,0,-60.0,7,1,516110926,1342847040
0,11,3,0.0,6,25.0,1,0,-60.0,7,0,516110926,238236954
0,8,6,11.0,1,25.0,1,0,-60.0,7,1,516110926,2067723665
0,0,4,0.0,4,25.0,1,0,-60.0,7,0,516110926,2460426930
0,0,0,0.0,1,25.0,1,0,-60.0,7,1,516110926,2977586904
0,0,1,0.0,1,25.0,1,0,-60.0,7,1,516110926,3188235554
0,2,2,0.0,1,25.0,1,0,-60.0,7,1,516110926,1304281836
0,1,1,0.0,7,25.0,1,0,-60.0,7,1,516110926,1771863286
0,1,2,0.0,4,25.0,1,0,-60.0,7,1,516110926,2803416473
0,1,5,0.0,2,25.0,1,0,-60.0,7,1,516110926,990580500
0,12,3,0.0,12,25.0,1,0,-60.0,7,1,516110926,2114371180
0,11,5,112.0,1,25.0,1,0,-60.0,7,1,516110926,3030445347
0,10,6,0.0,3,25.0,1,0,-60.0,7,1,516110926,689023473
0,4,4,0.0,147,21.0,1,1,420.0,5,0,516353916,1269035551
0,5,6,0.0,31,21.0,1,1,420.0,5,0,516353916,673098017
0,1,3,0.0,10,21.0,1,1,420.0,5,0,516353916,1151525474
0,0,6,0.0,54,21.0,1,1,420.0,5,0,516353916,1902753965
0,4,3,0.0,196,21.0,1,1,420.0,5,0,516353916,2007279414
0,8,6,0.0,98,21.0,1,1,420.0,5,1,516353916,1076364848
0,8,3,0.0,1,29.0,0,1,-480.0,8,0,516841937,3654424877
0,7,3,0.0,1,29.0,0,1,-480.0,8,0,516841937,3802058372
0,8,2,0.0,1,29.0,0,1,-480.0,8,0,516841937,1093670500
0,5,5,0.0,2,29.0,0,1,-480.0,8,0,516841937,3091734711
0,4,2,0.0,1,29.0,0,1,-480.0,8,1,516841937,3170422433
1,8,3,0.0,1,29.0,0,1,-480.0,8,0,516841937,2554190716
1,0,4,0.0,1,34.0,1,1,-480.0,23,1,517270916,3477624372
